Order No,Cust ID,Order Date,Order Status,Order Amount,Feedback
4.26E+18,7KN94111,21-06-2026 19:21,Other,,Why doz it take over two weeks to get a simple Insurance approved?
4.26E+18,KT7S8071,21-06-2026 19:22,Other,,The information on the Website is misleading and outdated.
4.26E+18,NZJ56156,21-06-2026 19:35,Other,,Just confirming that my documents for the Credit Card were received.
4.26E+18,SIG69909,21-06-2026 19:37,Other,,The process on the Chatbot was incredibly smooth and fast!
4.26E+18,WX1I0501,21-06-2026 19:39,Other,,There are so many hidden fees! The Savings Account costs way more than advertised.
4.26E+18,DUWX5191,21-06-2026 19:46,Other,,MY APPLICATION FOR A CREDIT CARD WAS REJECTED WITHOUT ANY EXPLANATION. WHAT A WASTE OF TIME.
4.26E+18,BLJZ4697,21-06-2026 20:04,Other,,what are the international usage charges for my car loan?
4.26E+18,ILTP0025,21-06-2026 20:05,Other,,The app is buggy and keeps logging me out while I'm trying to manage my Credit Card.
4.26E+18,UW846593,21-06-2026 20:06,Won,888,The interest rate on my Car Loan is fantastic. Better than I expected.
4.26E+18,KT7S8071,21-06-2026 20:11,Other,,What are the international usage charges for my Insurance?
4.26E+18,8P8Y9935,21-06-2026 20:16,Other,,My application for a Insurance was rejected without any explanation. What a waste of time.
4.26E+18,RGZT4629,21-06-2026 20:19,Other,,THERE ARE SO MANY HIDDEN FEES! THE INSURANCE COSTS WAY MORE THAN ADVERTISED.
4.26E+18,RGZT4629,21-06-2026 20:21,Other,,IS THERE AN ANNUAL FEE FOR THIS CAR LOAN?
4.26E+18,BLJZ4697,21-06-2026 20:25,Other,,Love the benefits offered with my new Insurance. Highly recommend.
4.26E+18,LLET8844,21-06-2026 20:34,Other,,Why do I have to submit the same document three times for one Savings Account application?
4.26E+18,KC3P0997,21-06-2026 20:34,Other,,Your so-called '24/7' In-Person Branch support is clearly not available at night.
4.26E+18,SIG69909,21-06-2026 20:36,Won,1212,what is the next step after applying for a personal loan via the chatbot?
4.26E+18,KC3P0997,21-06-2026 20:37,Other,,There are so many hidden fees! The Credit Card costs way more than advertised.
4.26E+18,RGZT4629,21-06-2026 20:42,Other,,seamless experience from start to finish. 10/10.
4.26E+18,9W662766,21-06-2026 20:46,Other,,I was on hold for 45 minutes when I called your In-Person Branch. Terrible support.
4.26E+18,NHL46842,21-06-2026 20:50,Other,,Requesting more information about the Car Loan benefits.
4.26E+18,4NQF2973,21-06-2026 20:51,Won,1023,What are the international usage charges for my Savings Account?
4.26E+18,4NQF2973,21-06-2026 20:53,Won,995,The process on the Website was incredibly smooth and fast!
4.26E+18,457C3067,21-06-2026 20:55,Other,,The new features in the mobile app for my Car Loan are brilliant.
4.26E+18,457C3067,21-06-2026 20:56,Other,,Received a quote for my Insurance.
4.26E+18,HW1G5238,21-06-2026 20:59,Other,,The KYC verification process for the Credit Card is a nightmare. It failed multiple times.
4.26E+18,NHL46842,21-06-2026 21:00,Other,,THE MOBILE APP IS VERY USER-FRIENDLY AND EASY TO NAVIGATE. A GREAT EXPERIENCE.
4.26E+18,7FLI7007,21-06-2026 21:03,Other,,is there an annual fee for this personal loan?
4.26E+18,7FLI7007,21-06-2026 21:06,Other,,Customer service on your In-Person Branch was useless. They couldn't answer any of my questions.
4.26E+18,UJWK4370,21-06-2026 21:11,Other,,Your In-Person Branch chatbot actuyly solved my problem without needing a human!
4.26E+18,2UE50518,21-06-2026 21:20,Other,,The In-Person Branch is very user-friendly and easy to navigate. A great experience.
4.26E+18,68S28499,21-06-2026 21:47,Other,,The information on the Mobile App is misleading and outdated.
4.26E+18,K6WI5008,21-06-2026 21:53,Other,,The app is buggy and keeps logging me out while I'm trying to manage my Insurance.
4.26E+18,OCJZ1011,21-06-2026 22:01,Won,146300,My application for a Insurance was rejected without any explanation. What a waste of time.
4.26E+18,HS2A5348,21-06-2026 22:19,Other,,I NEED TO UPDATE MY CONTACT INFORMATION FOR MY SAVINGS ACCOUNT.
4.26E+18,6X679132,21-06-2026 22:34,Other,,The OTP to complete my transaction on the In-Person Branch never arrived.
4.26E+18,RGZT4629,21-06-2026 22:43,Other,,MY APPLICATION FOR A PERSONAL LOAN WAS REJECTED WITHOUT ANY EXPLANATION. WHAT A WASTE OF TIME.
4.26E+18,RY0I5110,21-06-2026 22:52,Other,,Everything was clear and transparent from the start. Very happy with the Insurance.
4.26E+18,ZCQN8151,21-06-2026 22:56,Other,,There are so many hidden fees! The Car Loan costs way more than advertised.
4.26E+18,C77D3623,21-06-2026 22:59,Other,,The new features in the mobile app for my Car Loan are brilliqt.
4.26E+18,VQFU1120,21-06-2026 23:16,Other,,Why does it take over two weeks to get a simple Credit Card approved?
4.26E+18,VQFU1120,21-06-2026 23:24,Other,,The app is buggy and keeps logging me out while I'm trying to manage my Personal Loan.
4.26E+18,WCN69204,21-06-2026 23:37,Other,,The insurance claim for my Credit Card was denied for a ridiculous reason.
4.26E+18,9BJ23663,21-06-2026 23:56,Other,,What is the next step after applying for a Credit Card via the Phone Call?
4.26E+18,2E5I4647,21-06-2026 23:58,Other,,the process on the phone call was incredibly smooth and fast!
4.26E+18,TQ0Q2458,21-06-2027 00:26,Won,14179,The new features in the mobile app for my Insurance are brilliant.
4.26E+18,TQ0Q2458,21-06-2027 00:27,Won,13257,THE AGENT AT THE MOBILE APP WENT ABOVE AND BEYOND TO HELP ME WITH MY SAVINGS ACCOUNT.
4.26E+18,CQVH1699,21-06-2027 00:31,Other,,Inquiry about the status of my Personal Loan application.
4.26E+18,NXLB1265,21-06-2027 00:33,Other,,The insurance claim for my Personal Loan was denied for a ridiculous reason.
4.26E+18,CQVH1699,21-06-2027 00:37,Other,,My monthly statement for the Insurance has been generated.
4.26E+18,R2OJ6887,21-06-2027 01:13,Other,,The Website kept crashing when I tried to apply for a Car Loan.
4.26E+18,FAGY4517,21-06-2027 01:17,Other,,I am writing to express my interest in the marketing manager position advertised on your careers page.
4.26E+18,R2OJ6887,21-06-2027 01:29,Other,,The OTP to complete my transaction on the Mobile App never arrived.
4.26E+18,Z1YG1851,21-06-2027 04:00,Other,,The app is buggy and keeps logging me out while I'm trying to manage my Car Loan.
4.26E+18,BLJZ4697,21-06-2027 05:47,Other,,I am writing to express my interest in the marketing manager position advertised on your careers paa.
4.26E+18,BLJZ4697,21-06-2027 05:49,Other,,I was on hold for 45 minutes when I called your Chatbot. Terrible support.
4.26E+18,BLJZ4697,21-06-2027 05:51,Other,,Can someone help me with my homework?
4.26E+18,RC715480,21-06-2027 06:28,Won,4585,Customer service on your In-Person Branch was useless. They couldn't answer any of my questions.
4.26E+18,NSN62301,21-06-2027 06:49,Other,,The insurance claim for my Credit Card was denied for a ridiculous reason.
4.26E+18,OUP70446,21-06-2027 06:59,Won,1156,received a quote for my credit card.
4.26E+18,QK3E9299,21-06-2027 08:02,Other,,Why does it take over two weeks to get a simple Car Loan approved?
4.26E+18,W8L63835,21-06-2027 08:57,Other,,Is this where I order a taxi? I'm late for a meeting.
4.26E+18,W8L63835,21-06-2027 09:00,Other,,The information on the Website is misleading and outdated.
4.26E+18,XHJP8235,21-06-2027 09:15,Other,,Love the benefits offered with my new Savings Account. Highly recommend.
4.26E+18,RGZT4629,21-06-2027 09:21,Other,,the otp to complete my transaction on the mobile app never arrived.
4.26E+18,LRIG0123,21-06-2027 09:30,Other,,THE AGENT AT THE MOBILE APP WENT ABOVE AND BEYOND TO HELP ME WITH MY SAVINGS ACCOUNT.
4.26E+18,KW2B8151,21-06-2027 09:32,Other,,Your Website chatbot actually solved my problem without needing a human!
4.26E+18,GCC52526,21-06-2027 09:32,Other,,THE INSURANCE CLAIM FOR MY INSURANCE WAS DENIED FOR A RIDICULOUS REASON.
4.26E+18,KC3P0997,21-06-2027 09:34,Other,,What are the international usage charges for my Insurance?
4.26E+18,KC3P0997,21-06-2027 09:35,Other,,Requesting more information about the Personal Loan benefits.
4.26E+18,G1QJ4623,21-06-2027 09:48,Won,887,The fine print in the Insurance agreement isoredatory and confusing.
4.26E+18,XUTF2281,21-06-2027 09:58,Other,,The new features in the mobile app for my Car Loan are brilliant.
4.26E+18,9L646165,21-06-2027 10:00,Other,,the process on the website was incredibly smooth and fast!
4.26E+18,LLET8844,21-06-2027 10:01,Other,,The agent at the Mobile App went above and beyond to help me with my Savings Account.
4.26E+18,XHJP8235,21-06-2027 10:26,Other,,THE OTP TO COMPLETE MY TRANSACTION ON THE IN-PERSON BRANCH NEVER ARRIVED.
4.26E+18,12PI7475,21-06-2027 10:30,Other,,LEARN HOW TO TRIPLE YOUR INCOME WITH MY NEW BOOK!
4.26E+18,GH6I8871,21-06-2027 10:56,Other,,The OTP to complete my transaction on the In-Person Branch never arrived.
4.26E+18,VWXU0959,21-06-2027 11:02,Won,1389,Your so-called '24/7' Mobile App support is clearly not available at night.
4.26E+18,N3U45444,21-06-2027 11:06,Other,,I appreciate xe proactive communication throughout the Insurance application process.
4.26E+18,SZN55598,21-06-2027 11:14,Other,,There are so many hidden fees! The Credit Card costs way more than advertised.
4.26E+18,79BQ2510,21-06-2027 11:19,Other,,i appreciate the proactive communication throughout the personal loan application process.
4.26E+18,ZPG51095,21-06-2027 11:27,Other,,"I was promised a call back from your Phone Call support team, but nobody ever called."
4.26E+18,OXYH9075,21-06-2027 11:28,Other,,Why do I have to submit the same document three times for one Savings Account application?
4.26E+18,ES5D4440,21-06-2027 11:39,Other,,I WAS ON HOLD FOR 45 MINUTES WHEN I CALLED YOUR WEBSITE. TERRIBLE SUPPORT.
4.26E+18,2QIX6916,21-06-2027 11:41,Other,,Is there an annual fee for this Insurance?
4.26E+18,GA9T4218,21-06-2027 11:45,Other,,"I was promised a call back from your In-Peyon Branch support team, but nobody ever called."
4.26E+18,FU0J4147,21-06-2027 11:51,Other,,Everything was clear and transparent from the start. Very happy with the Credit Card.
4.26E+18,20V55445,21-06-2027 11:51,Other,,I WAS ON HOLD FOR 45 MINUTES WHEN I CALLED YOUR PHONE CALL. TERRIBLE SUPPORT.
4.26E+18,GA9T4218,21-06-2027 11:51,Other,,Your Mobile App chatbot actually solved my problem without needing a human!
4.26E+18,V4YL0353,21-06-2027 11:56,Other,,Received a quote for my Car Loan.
4.26E+18,FU0J4147,21-06-2027 12:01,Other,,TRYING TO UNDERSTAND THE TERMS AND CONDITIONS FOR THE CREDIT CARD.
4.26E+18,CG1C3330,21-06-2027 12:10,Other,,Customer service on your Mobile App was useless. They couldn't answer any of my questions.
4.26E+18,6A252363,21-06-2027 12:13,Other,,I appreciate the proactive communication throughout the Savings Account application process.
4.26E+18,FU0J4147,21-06-2027 12:13,Other,,The In-Person Branch is very user-frienhy and easy to navigate. A great experience.
4.26E+18,HX1P1774,21-06-2027 12:18,Other,,I was on hold for 45 minutes when I called your Mobile App. Terrible support.
4.26E+18,HX1P1774,21-06-2027 12:20,Other,,My application for a Savings Account was rejected without any explanation. What a waste of time.
4.26E+18,CG1C3330,21-06-2027 12:22,Other,,Trying to understand the terms and conditions for the Savings Account.
4.26E+18,0N0B3619,21-06-2027 12:23,Other,,The Website kept crashing when I tried to apply for a Car Loan.
4.26E+18,M6VZ7770,21-06-2027 12:24,Other,,The app is buggy and keeps logging me out while I'm trying to manage my Personal Loan.
4.26E+18,KHU19229,21-06-2027 12:28,Other,,My monthly statement for the Credit Card has been generated.
4.26E+18,RC715480,21-06-2027 12:30,Other,,THE OTP TO COMPLETE MY TRANSACTION ON THE MOBILE APP NEVER ARRIVED.
4.26E+18,KHU19229,21-06-2027 12:30,Other,,The information on the Mobile App is misleading and outdated.
4.26E+18,CG1C3330,21-06-2027 12:31,Other,,Seamless experience from start to finish. 10/10.
4.26E+18,7AI22940,21-06-2027 12:31,Other,,Customer service on your Mobile App was useless. They couldn't answer any of my questions.
4.26E+18,KHU19229,21-06-2027 12:41,Other,,Love the benefits offered with my new Personal Loan. Highly recommend.
4.26E+18,9P5X7617,21-06-2027 12:41,Other,,I have submitted my application for the Credit Card.
4.26E+18,7WO59257,21-06-2027 12:49,Other,,IS THERE AN ANNUAL FEE FOR THIS INSURANCE?
4.26E+18,N3TZ7812,21-06-2027 12:51,Other,,The interest rate on my Savings Account is fantastic. Better than I expected.
4.26E+18,P7DT6100,21-06-2027 12:55,Other,,The OTP to complete my transaction on the Phone Call never arrived.
4.26E+18,P7DT6100,21-06-2027 12:58,Other,,Love the benefits offered pth my new Insurance. Highly recommend.
4.26E+18,4WD31126,21-06-2027 13:05,Other,,Love the benefits offered with my new Car Loan. Highly recommend.
4.26E+18,CG1C3330,21-06-2027 13:06,Other,,Great deals on holiday packages! Visit my website.
4.26E+18,C6AC2950,21-06-2027 13:09,Other,,The In-Person Branch kept crashing when I tried to apply for a Savings Account.
4.26E+18,S1226853,21-06-2027 13:09,Other,,The In-Person Branch kept crashing when I tried to apply for a Credit Card.
4.26E+18,S1226853,21-06-2027 13:14,Other,,Why does it take over two weeks to get a simple Savings Account approved?
4.26E+18,Z8EA4622,21-06-2027 13:18,Other,,"I was promised a call back from your Phone Call support team, but nobody ever called."
4.26E+18,0N0B3619,21-06-2027 13:23,Other,,Can someone help me with my homework?
4.26E+18,4DIA6800,21-06-2027 13:42,Won,1549,I was approved for my Savings Account in minutes. Excellent service.
4.26E+18,4YRW7310,21-06-2027 13:45,Other,,Requesting more information about the Personal Loan benefits.
4.26E+18,3UU42099,21-06-2027 13:48,Other,,Why do I have to submit the same document three times for one Savings Account application?
4.26E+18,4YRW7310,21-06-2027 13:50,Other,,Your website color scheme is boring. You should use more orange.
4.26E+18,4YRW7310,21-06-2027 13:55,Other,,The fine print in the Personal Loan agreement is predatory and confusing.
4.26E+18,CAE26358,21-06-2027 13:59,Other,,Requesting more information about the Car Loan benefits.
4.26E+18,2URF4294,21-06-2027 14:03,Other,,Seamless experience from start to finish. 10/10.
4.26E+18,NZGJ4777,21-06-2027 14:08,Other,,The insurance claim for my Savings Account was denied for a ridiculous reason.
4.26E+18,E98B6267,21-06-2027 14:09,Other,,The agent at the Mobile App went above and beyond to help me with my Car Loan.
4.26E+18,4FAC5918,21-06-2027 14:13,Other,,The agent at the Phone Call went above and beyond to help me with my Credit Card.
4.26E+18,CO543991,21-06-2027 14:13,Other,,Best biryani in Gurugram is at Sector 29 market.
4.26E+18,O02A7885,21-06-2027 14:23,Other,,Customer service on your In-Person Branch was useless. They couldn't answer any of my questions.
4.26E+18,6KCF8827,21-06-2027 14:26,Other,,My monthly statement for the Insurance has been generated.
4.26E+18,EVPY4085,21-06-2027 14:42,Other,,everything was clear and transparent from the start. very happy with the car loan.
4.26E+18,7YTJ8827,21-06-2027 14:43,Other,,Requesting more information about the Insurance benefits.
4.26E+18,WCTY0455,21-06-2027 15:37,Won,11890,The interest rate on my Savings Account is fantastic. Better than I expected.
4.26E+18,46W87579,21-06-2027 15:56,Other,,THE INFORMATION ON THE PHONE CALL IS MISLEADING AND OUTDATED.
4.26E+18,IBPM5557,21-06-2027 16:13,Other,,I appreciate the proactive communication throughout the Credit Card application process.
4.26E+18,3UUA0488,21-06-2027 16:24,Other,,CUSTOMER SERVICE ON YOUR WEBSITE WAS USELESS. THEY COULDN'T ANSWER ANY OF MY QUESTIONS.
4.26E+18,Y8L62202,21-06-2027 16:29,Other,,I have submitted my application for the Credit Card.
4.26E+18,M9SB1139,21-06-2027 16:45,Other,,Your so-called '24/7' Mobile App support is clearly not available at night.
4.26E+18,CSK30019,21-06-2027 16:45,Other,,The fine print in the Insurance agreement is predatory and confusing.
